,nearest_dist_head2head,nearest_dist_head2bottom,nearest_dist_head2body,nearest_dist_bottom2head
data/img0421.png,inf,inf,inf,896.4792664244945
data/img0422.png,inf,inf,inf,837.0521795497579
data/img0423.png,inf,inf,inf,786.9918423973655
data/img0424.png,inf,inf,inf,841.0441452914349
data/img0425.png,inf,inf,inf,915.760284751965
data/img0426.png,inf,inf,inf,945.409628139041
data/img0427.png,inf,inf,inf,985.0525478866597
data/img0428.png,inf,inf,inf,1020.066313417417
data/img0429.png,inf,152.98073662392912,338.9664101352818,inf
data/img0430.png,inf,348.3959691055569,407.6160655433002,inf
data/img0431.png,inf,454.97020952585467,448.22341353949827,inf
data/img0432.png,inf,451.5184546006954,437.1749530291047,inf
data/img0433.png,inf,450.1244904345909,429.18050489042474,inf
data/img0434.png,inf,454.33775121378596,432.70773097438405,inf
data/img0436.png,inf,453.6927255808717,435.5933751160594,inf
data/img0437.png,inf,460.20791224076106,438.5052570323416,inf
data/img0438.png,inf,463.57842917892543,439.1591156847367,inf
data/img0439.png,inf,462.20430941846496,441.7507029490728,inf
data/img0440.png,inf,462.20430941846496,441.7507029490728,inf
data/img0441.png,inf,467.9486076248118,448.23208274285787,inf
data/img0442.png,inf,472.9515434893939,453.72906942910345,inf
data/img0443.png,inf,469.949444089468,451.1353578605872,inf
data/img0444.png,inf,470.7125501715459,454.1164686641523,inf
data/img0445.png,inf,471.87315677944645,453.2406591558177,inf
data/img0446.png,inf,471.8718070747607,453.16277968187103,inf
data/img0447.png,inf,474.4979057677706,456.05470237242395,inf
data/img0448.png,inf,472.5230640349738,457.3652097744209,inf
data/img0449.png,inf,473.98965145770865,460.10792840158706,inf
data/img0450.png,inf,475.6225087661433,459.8818940173662,inf
data/img0451.png,600.3338310123794,472.1487609271045,458.7946129685918,1067.4974970317262
data/img0452.png,592.0684813245845,473.3681266086682,453.54151494433233,1022.7298122182613
data/img0453.png,563.8055221519207,467.82072425770093,452.46157946172616,963.6824438880269
data/img0454.png,553.544908177286,469.65837040235954,452.46157946172616,943.7445877450106
data/img0455.png,565.6779691034467,471.73007046191145,455.0868049064925,958.1689580908995
data/img0456.png,576.8165101043832,471.73007046191145,455.0868049064925,975.6802347582942
data/img0457.png,609.5423636212662,475.6455647738136,455.0868049064925,1022.5392517932991
data/img0458.png,616.4093911752157,475.36978074442203,456.39910702037963,1035.622342216505
data/img0459.png,605.0403262080965,476.4144085898324,455.9391821043679,1014.6086926584061
data/img0460.png,586.7631741835883,475.0145354502323,455.9391821043679,981.1184108852508
data/img0461.png,584.8102791316172,479.11240304963934,459.88172585785577,970.8997650519851
data/img0462.png,611.4834177383716,484.54295624330365,464.9208716426915,979.4529136706878
data/img0463.png,617.2342509687874,484.54295624330365,464.9208716426915,981.5614035698429
data/img0464.png,633.5691999529332,484.54295624330365,464.9208716426915,1005.5161358118525
data/img0465.png,633.9913283389608,484.54295624330365,464.9208716426915,1008.9132532428147
data/img0466.png,622.4690552951206,490.0307297394726,470.1829431189524,990.3214995994987
data/img0467.png,627.0468681829135,489.49746929376437,471.07592782692683,990.6666584118999
data/img0468.png,720.338963272847,554.2421457170142,554.8780991253846,1007.9427637366122
data/img0469.png,inf,inf,inf,inf
data/img0470.png,inf,inf,inf,inf
data/img0471.png,inf,inf,inf,inf
data/img0472.png,inf,inf,inf,1130.2483858378212
data/img0473.png,inf,inf,inf,1119.0650368629163
data/img0474.png,inf,inf,inf,1064.4098263023504
data/img0475.png,inf,inf,inf,1035.9650103401175
data/img0476.png,inf,inf,inf,1011.5623195478369
data/img0478.png,inf,inf,inf,454.4312939147125
data/img0479.png,inf,inf,inf,407.7018945810771
data/img0480.png,inf,inf,inf,394.1214423106154
data/img0481.png,inf,inf,inf,378.42443707826203
data/img0482.png,inf,inf,inf,431.7562044591833
data/img0483.png,336.0482339456644,567.1791398773407,570.830259261893,473.9648924646214
data/img0484.png,266.2513384341946,504.0305708545862,494.79711038465075,500.5169089831029
data/img0485.png,256.98341895538715,497.804392821116,493.4870580319203,520.474133928863
data/img0486.png,262.81586835273106,501.0306178268949,493.4870580319203,529.274248927718
data/img0487.png,266.6649472615403,500.0333336448681,493.4870580319203,525.1564202958964
data/img0488.png,266.88126591801074,499.5632211362242,493.73028714572473,529.0018669995411
data/img0489.png,249.04029524958412,497.81765514895125,493.73028714572473,535.5341962732168
data/img0490.png,258.5198381904182,492.82186279121174,486.11906726233235,538.2266869804952
data/img0491.png,239.2195734842782,489.9736141650895,480.0929761806561,540.5993230563647
data/img0492.png,223.69310945578988,495.5703554945555,482.4482470814874,539.7006577724358
data/img0493.png,204.1374529526613,491.5385594009894,475.22259299090587,541.173979829962
data/img0494.png,179.3498012767229,499.4403082571531,479.17006769830687,529.0018669995409
data/img0495.png,115.05863656849036,537.5099583989119,480.0461487076009,498.7895748710069
data/img0496.png,186.3606377135474,591.27682195229,439.49526100402943,497.6027745551664
data/img0497.png,309.3415695457045,559.9954129972853,356.70623331952027,379.8938982637125
data/img0498.png,626.2348404376748,441.61302195021375,279.062189803635,560.3519338576427
data/img0499.png,535.8427090938159,254.40664631451747,165.01629549229398,559.1948497616905
data/img0500.png,537.660655143186,82.40367090124114,268.1829889385227,557.7783218770696
data/img0501.png,602.0346051332931,181.8229693355601,437.284430192752,551.1696821206696
data/img0502.png,549.5865969581133,252.76734775085177,490.17752249159696,460.3872974409701
data/img0503.png,521.7878722670738,265.190354108139,512.2926854406572,441.1529685823272
data/img0505.png,455.44893739913374,316.30769351692976,559.7788936517702,423.6804145685754
data/img0506.png,343.500414491744,290.49000411201746,541.3612472277636,439.6966040862724
data/img0507.png,181.16918992477753,267.52016181588976,505.67766193297484,468.8491434235535
data/img0508.png,inf,inf,inf,482.1767893397607
data/img0509.png,inf,inf,inf,406.49918299794916
data/img0510.png,inf,inf,inf,415.16901961129054
data/img0511.png,inf,inf,inf,inf
data/img0512.png,inf,inf,inf,349.1192107131894
data/img0513.png,inf,inf,inf,380.9535227412922
data/img0514.png,inf,inf,inf,390.6065510062521
data/img0515.png,109.78147101401085,362.6608212765747,375.51287286722913,410.5172351509743
data/img0516.png,90.73602249382552,423.3855407179136,440.73824278022454,458.4399486181366
data/img0518.png,201.70265948915986,516.3492222217437,562.6390386899932,600.7841797001649
data/img0519.png,320.28787051650903,567.549406875736,654.6039368182869,607.2299058659743
data/img0520.png,364.8933467316169,603.1339599865026,694.6568137497825,599.7634988710137
data/img0521.png,442.20119965689827,612.0035369546488,724.4071059231819,597.4938099913671
data/img0522.png,inf,inf,inf,599.6010383213156
data/img0523.png,inf,inf,inf,601.5018158650893
data/img0524.png,inf,inf,inf,603.8807976562922
data/img0525.png,inf,inf,inf,606.4273110241655
data/img0526.png,inf,inf,inf,607.1511518930026
data/img0527.png,451.77451209425266,642.6795459293844,746.096652661034,615.7797574531012
data/img0528.png,390.35924491293906,636.3636602517462,711.0518450858559,613.2737826167037
data/img0529.png,349.4948496845126,628.6041126885823,677.0154075122663,607.7218492410817
data/img0530.png,349.65874512873245,637.8558753268641,674.1093738096215,611.0198780547162
data/img0531.png,349.0110144078551,637.0620585853472,672.0518950862353,610.4817635646457
data/img0532.png,347.7005521364613,633.8985493318312,671.1200261190244,611.9407843541729
data/img0533.png,347.01018672223427,636.7038112725572,671.3039308755757,611.5616079807495
data/img0534.png,347.01018672223427,640.854276242267,671.3039308755757,611.5616079807495
data/img0535.png,347.01018672223427,641.1017430782728,671.3039308755757,610.4817635646457
data/img0536.png,344.69050646195643,640.9777999970042,669.616255849572,612.8611550571629
data/img0537.png,344.16221472584715,640.718097137891,668.5825494716414,612.8611550571629
data/img0538.png,344.16221472584715,640.718097137891,668.5825494716414,612.8611550571629
data/img0539.png,346.1242656749162,640.718097137891,668.5825494716414,614.4830279552073
data/img0540.png,347.52376200196716,631.9218362360966,668.5825494716414,616.2976504547133
data/img0541.png,347.76332207120396,630.349991389704,671.2479307215776,618.1558270282663
data/img0542.png,351.171752850368,617.3274646231124,676.2503678372383,617.8271959771598
data/img0543.png,345.12292895285873,608.2832061178412,672.1268198852059,613.1665321011902
data/img0544.png,340.73497527844137,597.6556868298,663.7517209454151,610.6424990851849
data/img0545.png,332.43390494352406,600.4631992795229,653.9654715724675,613.8893132226689
data/img0547.png,316.0878792013385,619.5627138918222,638.7998521117548,622.5391452575493
data/img0548.png,312.6140754636618,625.7239226511961,635.057490703007,615.8739917296394
data/img0549.png,315.6332560995435,619.425525538785,639.2683409719273,616.0134999965503
data/img0550.png,314.9254122629678,619.3818854309516,639.5097896498537,615.7801004327762
data/img0551.png,315.7695519773879,619.3818854309516,639.5097896498537,613.0217713009876
data/img0552.png,313.81356107090124,617.2651089734461,639.5097896498537,611.787324557317
data/img0553.png,318.7069028998275,618.0565278718447,639.5097896498537,614.4830279552073
data/img0554.png,322.3137008847125,615.9731269755201,640.3234688952141,612.6461152884266
data/img0555.png,322.84138300100244,617.2968121673723,643.4116476549053,615.4005799298533
data/img0556.png,320.1209771320837,620.6093037588143,642.3527181992773,608.1010442352489
data/img0557.png,322.0687037822831,620.6093037588143,642.9015074939551,609.1818805217371
data/img0558.png,325.25754499780624,620.6093037588143,643.4625599815427,616.6637093984045
data/img0559.png,256.5057504228708,639.4903042619176,661.6458495736222,538.6035368951825
data/img0560.png,250.81938752018334,639.1030470213706,662.1800967244485,492.84239355903634
data/img0561.png,236.0786979907338,642.604592022964,658.9714690166792,504.2005950016324
data/img0562.png,241.17587349484202,660.117693210082,657.3635661473792,504.0293825651435
data/img0563.png,264.9256499473012,696.044868157937,677.6757232253493,452.99227562730044
data/img0564.png,307.25546576912177,734.2528524820314,704.082292867105,423.2611592019755
data/img0565.png,306.8115049277001,799.6723971452311,700.6891130437238,415.75691188241206
data/img0566.png,273.78613032073025,795.5799576271389,691.4590608401917,452.9011814711903
data/img0567.png,234.9127497604166,781.4121901051966,658.1774196202722,490.65766658435064
data/img0568.png,241.40844871710664,762.381531780512,625.3791949353606,435.0179088014654
data/img0569.png,inf,inf,inf,inf
data/img0570.png,inf,inf,inf,inf
data/img0571.png,inf,inf,inf,inf
data/img0572.png,inf,inf,inf,inf
data/img0573.png,inf,inf,inf,inf
data/img0574.png,inf,inf,inf,inf
data/img0575.png,inf,inf,inf,inf
data/img0576.png,inf,540.2561241161455,377.90381275927865,inf
data/img0577.png,inf,659.5588297915509,492.5147254021953,inf
data/img0578.png,inf,713.436963687753,547.3428245058118,inf
data/img0579.png,185.77461852739702,727.2197011144568,562.1064559040395,429.91464000310543
data/img0580.png,170.83878820689367,734.9767910471728,574.1771093390956,471.70243124770934
data/img0581.png,167.57267822947753,746.5635909807012,582.5036228634119,533.5011289378868
data/img0582.png,164.0,746.2099519873749,576.9237644073955,511.25470408104815
data/img0583.png,179.93485241053256,737.0085232736457,562.1319251723744,476.97178113594947
data/img0584.png,inf,719.1252463931437,539.2764188512233,inf
data/img0585.png,inf,729.2366252767341,546.615929450469,inf
data/img0586.png,inf,824.1039315256298,657.1871983065404,inf
data/img0587.png,inf,inf,inf,inf
data/img0588.png,inf,inf,inf,inf
data/img0589.png,inf,inf,inf,193.93689695362272
data/img0590.png,inf,inf,inf,inf
data/img0592.png,inf,inf,inf,inf
data/img0593.png,inf,727.3878747655889,492.4034218494018,inf
data/img0594.png,inf,608.4080312134283,357.2893118160687,inf
data/img0595.png,433.48843382263385,523.5772340352472,264.94980086423897,471.7173199470209
data/img0596.png,inf,inf,inf,492.0761149436131
data/img0597.png,inf,inf,inf,462.57531409382415
data/img0598.png,inf,inf,inf,487.38882310635717
data/img0599.png,553.1769873901118,579.7573516955175,317.4253058878576,498.8271343952732
data/img0600.png,531.2573513552542,531.1865036773808,277.4984902463436,475.2615179035643
data/img0601.png,507.91039983249016,466.20481412357805,215.0589162485479,409.8005266089833
data/img0602.png,459.925921958091,450.65650994521314,212.52152213128912,418.44891492271796
data/img0603.png,343.8248072754496,438.4634487753799,253.09095633388432,461.57109849837866
data/img0604.png,306.0176119261768,434.4965372577785,297.6803632237101,405.99818858955524
data/img0605.png,348.4763332121707,459.9412893935485,354.0224109417367,353.0693202318774
data/img0606.png,342.1121246740607,471.32145595654794,404.2722179039763,356.85456344146706
data/img0607.png,314.35425344346777,472.4614397905928,419.9118850639976,326.3696258201734
data/img0608.png,inf,inf,inf,318.68376188472496
data/img0609.png,inf,inf,inf,323.34143528010776
data/img0610.png,inf,inf,inf,326.0146841140748
data/img0611.png,inf,inf,inf,334.9028839663821
data/img0612.png,inf,inf,inf,332.6435967954292
data/img0613.png,inf,inf,inf,328.27479784168645
data/img0614.png,inf,inf,inf,346.9724579530774
data/img0615.png,inf,inf,inf,369.39221672634085
data/img0616.png,inf,inf,inf,381.3101102488631
data/img0617.png,261.2827174116188,512.3793606742959,440.1187438158026,346.44799092793124
data/img0618.png,327.7055291706258,512.7219909463606,426.18745693063283,274.27905180308625
data/img0619.png,275.49032347616156,485.01201561301554,360.5524600456919,233.78190421416278
data/img0620.png,inf,inf,inf,211.89634564569505
data/img0621.png,inf,inf,inf,187.92905176688353
data/img0622.png,inf,inf,inf,142.74153599425802
data/img0623.png,inf,inf,inf,103.54574572622515
data/img0624.png,inf,inf,inf,56.58169755318377
data/img0625.png,inf,inf,inf,39.82520028826053
data/img0626.png,inf,inf,inf,42.312042942877376
data/img0627.png,inf,inf,inf,61.71576539264486
data/img0628.png,inf,inf,inf,43.62107217847752
data/img0629.png,inf,inf,inf,inf
data/img0630.png,inf,inf,inf,inf
data/img0631.png,inf,inf,inf,inf
data/img0632.png,inf,inf,inf,inf
data/img0633.png,inf,inf,inf,inf
data/img0634.png,inf,inf,inf,inf
data/img0635.png,inf,inf,inf,inf
data/img0636.png,inf,inf,inf,inf
data/img0637.png,inf,inf,inf,inf
data/img0638.png,inf,inf,inf,62.27131231955873
data/img0639.png,inf,inf,inf,50.70336495736668
data/img0640.png,inf,inf,inf,56.92436963199544
data/img0641.png,431.0443670076203,424.8605541692475,242.8647049058382,57.1732624397104
data/img0642.png,445.21436914030505,361.5436694079984,194.98665709478655,48.47881040207137
data/img0644.png,487.0382538661618,308.95703462617587,175.7974794415441,41.04921361000712
data/img0645.png,516.4111950935996,320.55612731002356,209.72010977729337,40.53805235824721
data/img0646.png,501.95367811083923,334.6415868432971,245.56872765073302,inf
data/img0647.png,434.90524164351046,328.2384991983727,243.95208637148403,98.84101425015842
data/img0648.png,438.22000238350586,302.5747067353778,249.84632254447962,104.00758057949459
data/img0649.png,475.37969288664374,250.71020579346154,252.2684672248989,inf
data/img0650.png,552.4154102285706,271.26191853078075,264.05358715419845,inf
data/img0651.png,inf,265.62562761337625,269.9790444553059,inf
data/img0652.png,inf,245.72502427713775,285.12787462645616,inf
data/img0653.png,inf,211.01557773064977,321.3584927911503,inf
data/img0654.png,inf,210.0759426707401,327.22169175652147,inf
data/img0655.png,inf,inf,inf,inf
data/img0656.png,inf,inf,inf,377.7300406970563
data/img0657.png,740.3778475589338,218.67741274534956,304.8003164187992,404.098964336708
data/img0658.png,814.3412410586855,240.18297765661916,352.31485413618304,453.8357513958105
data/img0659.png,867.4741693497275,254.90918923412673,366.4995619219754,497.5341228277715
data/img0660.png,870.5753307887836,254.7971742386483,371.9022786821829,574.1170246953143
data/img0661.png,853.0109866168197,253.9694693816562,361.6282191547004,625.1218775390923
data/img0662.png,757.746544550353,241.00490654341493,358.20051616099056,621.9998273673394
data/img0663.png,712.3229325088446,241.83012733941993,361.86629820694833,690.5717906524998
data/img0664.png,inf,245.1801739313355,369.65109074504295,inf
data/img0665.png,inf,257.5818489121469,368.2721771258319,inf
data/img0666.png,712.4603331617839,253.6355639278531,367.46774794259176,420.09056005699534
data/img0667.png,712.932161211009,237.6256099182076,361.68685289349435,410.96859550213816
data/img0668.png,635.1549136533544,161.42795021928492,294.56725019764156,408.43789903607137
data/img0669.png,574.4441920482791,95.76638241053044,257.7505495202679,393.51577382488745
data/img0670.png,584.0302457921165,73.11565754337559,255.68180224646417,406.76542066527736
data/img0671.png,589.2131992487948,174.959918204142,189.95232983303987,554.2965329135661
data/img0672.png,inf,inf,inf,677.2346192635164
data/img0673.png,inf,inf,inf,622.3281472382557
data/img0674.png,inf,inf,inf,639.1506803391513
data/img0675.png,190.60754561401825,567.5938654434171,349.92058791817317,689.8106102728487
data/img0676.png,178.76999350562082,670.6703919049952,448.3171797834653,619.3409828592002
data/img0677.png,170.43004429970577,738.5224587275598,523.8469119208398,505.0232589584363
data/img0678.png,inf,inf,inf,405.3835232085783
data/img0679.png,inf,inf,inf,inf
data/img0680.png,inf,inf,inf,inf
data/img0681.png,inf,inf,inf,inf
data/img0682.png,inf,inf,inf,inf
data/img0683.png,inf,inf,inf,573.4259780032643
data/img0684.png,inf,inf,inf,508.61946035223605
data/img0685.png,inf,inf,inf,490.31533552296736
data/img0686.png,inf,inf,inf,inf
data/img0687.png,inf,inf,inf,125.43226733580127
data/img0688.png,inf,inf,inf,68.04119014244188
data/img0689.png,inf,inf,inf,66.44295264360146
data/img0690.png,inf,inf,inf,inf
data/img0691.png,inf,inf,inf,inf
data/img0692.png,inf,inf,inf,inf
data/img0693.png,inf,inf,inf,inf
data/img0694.png,inf,inf,inf,inf
data/img0695.png,inf,inf,inf,397.91869472167343
data/img0696.png,inf,inf,inf,inf
data/img0697.png,inf,inf,inf,inf
data/img0698.png,inf,inf,inf,inf
